73 1 2.726803 3.705940 7.292444
74 1 16.410664 10.669587 7.615425
75 1 16.321933 16.235926 3.748866
76 2 14.494869 8.543619 1.325385
77 1 11.674438 2.762674 8.907030
78 1 10.449840 15.229028 0.430940
79 2 16.088272 5.062096 9.956653
80 1 13.251330 7.361471 5.997508
81 1 1.010525 12.743675 6.344166
82 1 2.499261 16.237006 13.039924
83 1 12.499045 7.607378 8.208910
84 1 3.747557 10.732748 12.251630
85 2 14.893892 8.951096 7.944917
86 1 10.055986 11.842260 14.297846
87 2 2.547101 14.946005 16.294216
88 1 5.058286 6.476097 16.598582
89 1 4.566680 5.061064 7.820888
90 2 13.905697 10.639350 11.363190
91 1 13.963327 15.089411 8.308093
92 2 1.532631 12.513797 6.668280
93 1 15.543842 0.251927 13.736756
94 1 5.810456 1.656732 3.830966
95 2 6.594954 2.997481 1.234376
96 1 14.185915 7.269377 8.023973
97 1 15.064618 8.691613 13.993072
98 2 15.269116 11.558076 2.871891
99 2 12.044551 5.470415 10.929396
100 2 10.411392 7.731633 13.450764
101 1 11.486224 7.038562 8.600764
102 2 14.887743 2.715785 4.746470
103 1 11.125970 11.308998 10.932255
104 1 6.594215 2.615171 10.861491
105 1 3.587680 7.313441 16.441757
106 2 3.720239 3.869836 2.464466
107 1 3.709248 10.220668 14.387871
108 2 11.866702 9.963652 4.391716
109 1 14.352904 15.874330 13.992795
110 1 10.347020 11.603737 5.078486
111 1 14.309430 0.015768 8.429647
112 2 7.289519 10.587342 13.277267
113 2 5.706990 1.974868 14.143980
114 1 0.976757 5.445617 1.740698
115 2 3.553800 14.287538 3.226114
116 1 12.576201 8.768020 9.660610
117 2 12.078118 16.709552 13.254405
118 1 2.595671 13.090243 5.070997
119 1 16.614824 16.320175 15.482685
120 2 7.732076 12.976996 12.187441
121 1 13.532712 15.968573 9.691844
122 2 12.921316 5.371127 2.110572
123 1 6.639096 10.882085 6.041859
124 1 4.593376 6.091347 11.203212
125 1 1.918879 16.746296 6.032600
126 1 5.828427 13.581378 14.305112
127 1 7.654343 9.513361 7.947502
128 1 12.617823 0.773853 8.152826
129 1 13.762600 15.079833 16.554940
130 2 5.068618 4.527248 10.960776
131 1 10.819403 16.547311 0.462807
132 2 1.098193 4.811944 9.950456
133 2 6.506825 12.312702 3.394579
134 2 6.474156 4.087887 0.347350
135 1 1.472534 13.644483 10.407533
136 1 16.610582 11.056253 16.550368
137 1 10.968976 13.295253 16.562219
138 1 4.733553 8.456140 9.606003
139 1 6.247776 14.119271 3.744334
140 1 3.001315 6.215032 12.641998
141 1 0.813388 16.021556 6.471353
142 1 6.319399 2.959104 2.789445
143 1 9.831510 6.829015 7.557540
144 1 13.021149 11.231521 2.636544
145 1 4.633656 12.832552 9.708044
146 2 16.447138 5.166808 11.946318
147 2 1.540239 10.794922 1.269487
148 1 6.109558 1.103546 5.049750
149 1 13.663171 14.481424 5.533021
150 1 10.360222 4.663721 11.597654
151 2 15.270727 15.341719 13.184825
152 2 16.090130 0.947658 3.661739
153 1 10.791038 8.832168 9.677150
154 1 3.492989 14.177241 12.215670
155 1 12.181381 15.220335 12.578577
156 1 15.502762 2.371190 0.136019
157 2 7.954822 1.285796 14.390260
158 1 14.899458 5.114860 5.127094
159 1 4.910157 3.290717 3.775025
160 1 4.356469 15.062756 5.376447
161 1 10.820779 9.844484 4.364260
162 1 4.293139 8.582071 9.066571
163 1 8.436189 12.352061 13.087866
164 2 14.304229 2.496304 1.451705
165 2 11.470862 0.239192 14.704061
166 1 14.210641 13.767086 13.050179
167 1 10.460969 7.887530 4.421595
168 1 9.109664 2.785989 1.175440
169 1 7.354579 0.867514 16.088497
170 1 12.904249 3.163850 13.316497
171 2 3.473649 16.507303 15.907422
172 1 15.631628 6.982116 11.959949
173 1 0.241496 2.408486 11.951329
174 1 5.567995 16.017642 3.795332
175 2 6.802749 10.966093 13.220030
176 1 14.919901 14.369131 11.440348
177 2 13.047559 2.103631 1.184577
178 2 12.744904 9.164056 5.475622
179 2 14.795921 15.960860 4.929123
180 1 12.564349 12.236386 3.579543
181 1 12.539970 9.329229 14.950846
182 1 5.057889 3.563770 3.492043
183 2 10.796016 11.512677 10.142300
184 1 0.083742 1.430939 1.477935
185 2 6.257968 5.106739 8.919912
186 1 5.418482 13.530485 12.526290
187 1 10.600062 1.477837 12.856632
188 1 12.076036 9.908621 1.210860
189 1 16.337392 7.576146 7.410393
190 1 2.793238 7.831435 2.383015
191 1 8.571431 2.775997 8.769488
192 2 14.596791 6.525403 12.901417
193 2 14.614281 5.554738 6.615809
194 1 1.775491 4.518908 1.327976
195 1 15.446713 0.356318 12.120510
196 2 12.783091 10.082348 15.380744
197 2 15.017386 8.782052 7.034930
198 1 0.425436 6.173845 9.628338
199 1 5.022623 11.580920 12.208589
200 1 14.319534 12.838843 15.707126
201 2 9.895005 13.588865 15.396641
202 1 11.142360 6.682857 5.561894
203 1 4.877926 9.024190 10.270258
204 1 15.264928 13.781892 11.771588
205 1 4.179884 9.446478 2.710450
206 1 3.977457 13.454406 4.540872
207 1 15.410453 11.306239 15.822750
208 2 3.283757 8.768186 13.000539
209 1 9.475451 8.981730 7.154428
210 1 13.140904 10.662608 14.270808
211 1 8.168155 3.220930 0.130459
212 2 15.080881 10.664249 8.900181
213 1 5.648701 14.135363 7.641078
214 1 8.523837 0.602458 15.841312
215 1 5.607538 12.830837 2.483489
216 2 1.580432 2.524363 3.536670
217 1 8.764422 13.057265 14.196744
218 1 2.825157 10.919049 0.265551
219 2 5.076774 15.258230 9.026365
220 1 5.971659 15.909444 7.775158
221 1 14.384618 0.745953 11.328831
222 2 13.328978 8.560952 0.063231
223 2 5.993755 2.900148 9.731858
224 1 3.231864 16.028894 8.209895
225 2 12.678116 0.945184 3.379857
226 2 0.914508 5.979780 5.139106
227 1 9.292138 3.444562 6.388842
228 2 16.277347 7.022654 10.622824
229 1 1.850396 15.356569 12.063427
230 2 10.453492 8.602025 0.855278
231 1 12.676069 10.261906 12.922895
232 2 14.413655 11.075456 5.137329
233 1 8.718748 11.457917 16.318019
234 2 7.944992 5.554682 11.555457
235 1 9.430883 14.598522 5.009134
236 1 4.700048 6.370253 16.642191
237 1 3.793146 15.923038 4.574555
238 2 4.554188 6.481232 5.374315
239 1 3.668377 3.480543 13.662666
240 2 1.940967 1.803169 5.718672
241 1 4.046341 6.897120 2.655088
242 2 0.859823 13.822703 14.516435
243 1 15.253388 0.339058 1.979356
244 1 11.075045 7.681775 3.323704
245 1 14.993999 5.792356 11.226820
246 1 9.917773 12.292489 0.412949
247 2 9.036890 3.083872 2.904572
248 1 8.872868 11.688828 9.623329
249 1 1.454639 4.757067 1.485123
250 1 9.870351 7.206138 13.235631
251 1 12.024347 8.181654 1.989980
252 1 16.215070 2.084465 15.687892
253 2 0.984443 13.554173 11.418101
254 2 7.429272 6.182818 8.319869
255 2 9.787400 5.373743 8.680334
256 1 8.474755 4.451213 9.954836
257 1 7.603293 8.123770 2.112872
258 1 12.928062 2.507690 1.860426
259 1 4.704817 15.020561 14.977442
260 1 11.031838 4.826724 8.678444
261 1 12.276907 14.785857 2.231794
262 1 12.813770 10.785420 3.230869
263 2 0.448014 7.787739 4.539471
264 1 15.759860 15.537837 5.381456
265 1 7.190898 9.146915 8.533434
266 2 2.222231 0.137277 4.339038
267 1 9.545940 11.151156 3.342847
268 1 12.486274 10.281002 14.778978
269 1 4.660258 8.087461 5.803790
270 1 14.277848 8.531494 13.007082
271 1 4.662821 5.811900 3.365594
272 1 12.517866 3.673640 6.654305
273 1 12.032937 4.310023 9.235764
274 1 0.861374 14.004714 13.200471
275 1 0.021056 3.176219 16.200010
276 1 10.022921 14.837534 5.833447
277 1 6.365848 11.672353 15.742634
278 2 5.680374 9.178769 5.935393
279 1 9.763895 11.260465 3.913363
280 2 4.634192 2.834712 6.278185
281 2 5.383354 5.442750 12.793716
282 1 1.143515 2.882020 16.032995
283 1 9.751782 11.267989 2.885277
284 1 16.432379 9.715555 0.698808
285 1 12.219367 6.796964 16.552441
286 1 14.428698 12.089222 13.086545
287 1 11.179154 15.279421 10.896223
288 1 11.397299 3.988787 11.018400
289 1 4.800532 8.109140 10.041604
290 1 11.217256 1.352860 12.272820
291 2 11.638129 15.186868 2.371376
292 1 4.621606 3.716114 0.395201
293 2 9.535487 0.789404 16.377700
294 1 4.855142 0.313216 12.890607
295 1 7.921586 1.067036 11.160958
296 1 7.963921 8.418636 9.254476
297 1 8.638335 11.244119 1.478414
298 1 0.975764 1.395843 13.994866
299 1 12.895615 11.796056 5.577768
300 2 3.996395 2.364111 10.218102
